,Total SF,Overall Qual,Interior Qual,Neighborhood Score,Exter Qual,Year Remod/Add,Foundation_PConc,BsmtFin SF 1,Bsmt Exposure,Mas Vnr Type_None,Garage Type_Detchd,Sale Type_New,MS SubClass_C060,Foundation_CBlock,Lot Frontage,Mas Vnr Type_Stone,Lot Area,Half Bath,Roof Style_Hip,Mas Vnr Type_BrkFace,Garage Type_NA,Foundation_BrkTil,Garage Type_BuiltIn,Land Contour_HLS
420,3112.0,6,25,34.913793103448285,3,1999,1,476.0,1,1,0,0,1,0,60.0,0,7500,1,0,0,0,0,0,0
421,2942.0,6,24,33.13793103448276,2,2004,1,941.0,1,1,1,1,0,0,63.0,0,13072,1,0,0,0,0,0,0
422,4700.0,8,28,36.770833333333336,3,2007,1,0.0,3,0,0,1,0,0,67.0,1,10656,0,0,0,0,0,0,1
423,3255.0,5,27,29.5625,2,1950,0,569.0,1,0,1,0,0,0,60.0,0,7200,1,0,1,0,1,0,0
424,3487.0,6,26,30.33225806451613,2,2000,1,901.0,2,1,0,0,0,0,80.0,0,8800,0,1,0,0,0,0,0
425,3309.0,7,23,29.607361963190183,2,1970,0,390.0,2,1,1,0,0,0,60.0,0,10800,1,0,0,0,1,0,0
426,2056.0,5,14,25.6231884057971,1,1951,0,0.0,2,1,0,0,0,1,50.0,0,9000,0,0,0,1,0,0,0
427,2795.0,6,22,29.990990990990987,2,1978,0,528.0,3,0,0,0,0,1,80.0,0,13014,0,0,1,0,0,0,0
428,4655.0,7,27,34.913793103448285,3,1999,1,913.0,1,0,0,0,1,0,69.0,0,15896,1,0,1,0,0,1,0
429,3470.0,8,26,39.42105263157895,3,1993,1,733.0,1,1,0,0,0,0,41.0,0,5395,0,0,0,0,0,0,1
430,2193.0,7,24,36.49230769230768,3,2004,1,239.0,1,1,1,0,0,0,69.0,0,5105,1,0,0,0,0,0,0
431,3947.0,8,28,34.5,3,2002,1,804.0,1,1,0,0,1,0,75.0,0,9473,1,0,0,0,0,0,0
432,974.0,2,16,29.5625,2,1950,0,290.0,1,1,1,0,0,1,60.0,0,8400,0,0,0,0,0,0,0
433,2439.0,5,23,28.17021276595745,2,1976,0,456.0,4,0,0,0,0,1,64.0,0,12102,0,0,1,0,0,1,0
434,4109.0,7,28,34.5,3,2003,1,0.0,1,1,0,0,1,0,41.0,0,10905,1,0,0,0,0,1,0
435,2848.0,7,23,34.913793103448285,2,1993,1,0.0,1,0,0,0,0,0,69.0,0,9556,0,0,1,0,0,0,0
436,2560.0,6,18,29.5625,2,1950,0,780.0,3,1,0,0,0,1,58.0,0,6430,0,0,0,0,0,0,0
437,1152.0,4,4,28.17021276595745,2,1955,1,0.0,0,1,0,0,0,0,65.0,0,6040,0,0,0,1,0,0,0
438,4333.0,6,26,30.33225806451613,2,2008,0,1387.0,1,0,0,0,0,1,80.0,0,14695,0,0,1,0,0,0,0
439,2456.0,7,22,29.607361963190183,2,1988,1,624.0,1,1,1,0,0,0,50.0,0,9000,0,1,0,0,0,0,0
440,3950.0,7,24,36.770833333333336,3,2007,1,0.0,1,1,0,1,0,0,67.0,0,8368,0,0,0,0,0,0,1
441,3496.0,5,21,34.913793103448285,2,1990,0,1047.0,4,1,0,0,0,1,195.0,0,41600,1,0,0,0,0,0,0
442,2211.0,5,22,31.02439024390244,2,1983,0,534.0,1,1,0,0,0,1,59.0,0,6490,0,0,0,0,0,0,0
443,3228.0,7,26,29.5625,2,1950,0,0.0,1,0,0,0,0,0,60.0,0,7290,0,0,1,0,1,0,0
444,2858.0,7,22,30.33225806451613,2,2004,0,626.0,1,0,0,0,1,1,69.0,0,7472,1,0,1,0,0,0,0
445,2226.0,5,14,30.33225806451613,2,1962,0,953.0,3,1,0,0,0,1,70.0,0,7000,0,0,0,1,0,0,0
446,4441.0,6,23,33.87356321839081,2,1970,0,0.0,1,0,0,0,0,1,69.0,0,11717,0,1,1,0,0,0,0
447,4198.0,8,27,34.913793103448285,3,2000,1,0.0,1,0,0,0,1,0,106.0,0,11194,1,0,1,0,0,0,0
448,3987.0,7,27,34.5,2,1998,1,796.0,2,0,0,0,1,0,90.0,0,11250,1,0,1,0,0,0,0
449,2889.0,6,24,34.5,3,2005,1,193.0,1,1,0,0,1,0,64.0,0,8633,1,0,0,0,0,0,0
450,2200.0,5,22,30.33225806451613,2,1968,0,744.0,4,1,0,0,0,1,70.0,0,8400,0,0,0,0,0,0,0
451,3420.0,8,29,36.49230769230768,3,2007,1,666.0,1,1,0,0,0,0,87.0,0,10037,0,1,0,0,0,0,0
452,2017.0,6,23,29.990990990990987,2,1978,0,456.0,4,0,0,0,0,1,69.0,0,8014,0,0,1,0,0,0,0
453,3237.0,5,23,34.5,2,1978,0,781.0,2,0,0,0,0,1,69.0,0,12250,0,0,1,0,0,0,0
454,2156.0,7,24,36.49230769230768,3,2003,1,244.0,1,1,0,0,0,0,69.0,0,2403,1,0,0,0,0,0,0
455,2354.0,6,24,25.6231884057971,2,1950,0,0.0,1,1,1,0,0,0,50.0,0,8600,0,0,0,0,1,0,0
456,3018.0,5,25,35.43661971830985,2,1950,0,728.0,1,1,1,0,0,1,60.0,0,13680,1,0,0,0,0,0,1
457,2382.0,5,18,29.607361963190183,2,1999,0,0.0,3,1,0,0,0,1,60.0,0,10800,1,0,0,1,0,0,0
458,4208.0,8,27,39.42105263157895,3,1996,1,1180.0,1,1,0,0,0,0,39.0,0,5389,0,0,0,0,0,0,0
459,2849.0,5,17,29.5625,2,1950,0,930.0,1,1,1,0,0,0,60.0,0,10890,0,0,0,0,1,0,0
460,2320.0,5,21,30.33225806451613,2,1955,0,100.0,1,1,0,0,0,1,68.0,0,9768,0,0,0,0,0,0,0
461,3062.0,7,24,34.913793103448285,3,2007,1,0.0,3,1,0,1,0,0,73.0,0,8993,0,0,0,0,0,0,0
462,2122.0,5,17,29.921052631578952,2,1950,0,0.0,1,1,1,0,0,0,50.0,0,11672,0,0,0,0,1,0,0
463,3529.0,7,27,33.0,3,1998,1,1102.0,1,0,0,0,0,0,69.0,0,9763,1,0,1,0,0,0,0
464,1808.0,6,21,29.607361963190183,2,2008,1,96.0,1,1,1,0,0,0,56.0,0,9836,0,0,0,0,0,0,0
465,5909.0,9,28,38.60416666666666,3,1998,1,672.0,4,0,0,0,1,0,89.0,0,10557,1,0,1,0,0,0,0
466,3612.0,6,25,33.13793103448276,3,1994,1,814.0,1,0,0,0,1,0,70.0,0,8462,1,0,1,0,0,0,0
467,3701.0,4,20,29.607361963190183,2,1950,0,0.0,1,1,1,0,0,0,60.0,0,10818,1,0,0,0,1,0,0
468,3752.0,6,26,35.43661971830985,2,2002,0,774.0,1,1,1,0,0,1,61.0,0,7259,1,0,0,0,0,0,0
469,4329.0,7,28,36.770833333333336,3,2004,1,766.0,4,0,0,0,1,0,69.0,0,11800,1,0,1,0,0,1,0
470,3015.0,5,23,30.33225806451613,2,1994,0,340.0,1,1,0,0,0,1,75.0,0,7500,1,1,0,0,0,0,0
471,4547.0,6,26,33.814814814814824,3,2006,0,697.0,4,0,0,0,0,1,69.0,0,159000,0,0,0,0,0,0,0
472,2428.0,5,24,28.17021276595745,2,1950,0,230.0,1,1,0,0,0,0,62.0,0,6488,0,0,0,0,1,1,0
473,4752.0,8,28,40.459016393442624,3,2007,1,0.0,1,0,0,0,0,0,110.0,1,14230,0,0,0,0,0,0,0
474,2956.0,4,26,35.43661971830985,2,2003,0,189.0,1,1,1,0,0,0,110.0,0,7810,0,0,0,0,1,0,1
475,5343.0,8,29,36.770833333333336,3,2002,1,1274.0,4,0,0,0,0,0,85.0,0,14331,0,1,1,0,0,0,0
476,2452.0,7,24,36.49230769230768,3,2005,1,0.0,1,1,1,0,0,0,30.0,0,3182,1,0,0,0,0,0,0
477,3222.0,5,22,28.210526315789476,2,1971,0,471.0,1,0,1,0,0,1,24.0,0,1920,1,0,1,0,0,0,0
478,3282.0,6,24,33.13793103448276,3,2003,1,80.0,2,1,0,0,1,0,68.0,0,10110,1,0,0,0,0,0,0
479,3590.0,7,24,34.5,3,2006,1,0.0,4,1,0,1,1,0,91.0,0,10984,1,0,0,0,0,0,0
480,6593.0,8,30,39.42105263157895,3,2006,1,1558.0,4,0,0,0,0,0,85.0,0,14082,1,1,1,0,0,0,1
481,3400.0,6,24,33.13793103448276,3,1994,1,602.0,1,0,0,0,1,0,50.0,0,8480,1,0,1,0,0,0,0
482,3821.0,6,21,33.814814814814824,2,2007,0,568.0,4,0,0,0,1,1,69.0,0,12205,1,0,1,0,0,0,0
483,3925.0,8,27,34.5,3,2000,1,1246.0,4,0,0,0,0,0,90.0,0,15750,0,0,1,0,0,0,0
484,2516.0,5,21,30.33225806451613,2,1993,0,474.0,1,1,0,0,0,1,70.0,0,8050,0,0,0,0,0,0,0
485,1219.0,5,17,30.33225806451613,2,2007,0,0.0,0,1,1,0,0,0,60.0,0,7200,0,0,0,0,0,0,0
486,2651.0,6,20,29.607361963190183,2,2001,0,0.0,1,1,0,0,0,1,35.0,0,6300,0,0,0,1,0,0,0
487,1948.0,5,17,29.607361963190183,2,2004,0,0.0,1,1,1,0,0,0,30.0,0,5232,0,0,0,0,1,0,0
488,5275.0,9,30,40.459016393442624,3,2004,1,1567.0,4,0,0,0,0,0,72.0,0,11846,0,1,1,0,0,0,1
489,6044.0,8,28,40.459016393442624,3,2002,1,1075.0,2,0,0,0,1,0,130.0,0,16900,1,0,1,0,0,0,0
490,3172.0,6,25,34.913793103448285,2,1993,1,0.0,1,1,0,0,1,0,69.0,0,9636,1,0,0,0,0,1,0
491,3087.0,4,21,28.17021276595745,2,1972,0,920.0,3,1,1,0,0,1,90.0,0,10012,0,0,0,0,0,0,0
492,5516.0,8,27,38.60416666666666,3,1994,1,1314.0,4,0,0,0,0,0,91.0,0,14303,0,1,1,0,0,0,0
493,2430.0,6,22,29.5625,2,1950,0,0.0,1,1,1,0,0,0,43.0,0,5707,1,0,0,0,1,0,0
494,2753.0,6,23,30.33225806451613,2,2004,0,760.0,3,0,0,0,0,1,78.0,0,9360,0,1,1,0,0,0,0
495,2476.0,5,19,29.607361963190183,2,1950,0,0.0,1,1,1,0,0,1,40.0,0,5680,0,0,0,0,0,0,0
496,2064.0,5,21,30.33225806451613,2,1962,0,468.0,1,1,0,0,0,1,70.0,0,7000,0,0,0,0,0,0,0
497,2943.0,6,21,29.5625,2,1950,0,0.0,1,1,1,0,0,0,51.0,0,10480,0,0,0,0,1,0,0
498,5017.0,9,30,40.459016393442624,4,2008,1,0.0,1,0,0,0,0,0,95.0,1,11578,0,0,0,0,0,0,0
499,1935.0,5,14,33.13793103448276,2,1979,0,0.0,0,1,0,0,0,0,64.0,0,7018,0,0,0,0,0,0,0
500,3208.0,6,22,33.87356321839081,2,2000,0,400.0,1,0,0,0,1,1,69.0,0,9130,1,1,1,0,0,0,0
501,1705.0,3,19,29.607361963190183,2,1998,0,0.0,1,1,1,0,0,0,60.0,0,10800,1,0,0,0,1,0,0
502,3148.0,7,28,34.913793103448285,3,2004,1,0.0,1,1,0,0,1,0,62.0,0,8244,1,0,0,0,0,0,0
503,2592.0,4,19,29.607361963190183,1,1953,0,0.0,1,1,1,0,0,1,60.0,0,6000,0,0,0,0,0,0,0
504,3860.0,8,27,37.68181818181818,3,2003,1,1084.0,4,0,0,0,0,0,69.0,0,3621,0,1,1,0,0,0,0
505,2790.0,6,25,34.913793103448285,3,1994,1,0.0,1,1,0,0,1,0,59.0,0,7837,1,0,0,0,0,0,0
506,3830.0,7,24,34.5,3,2003,1,1013.0,3,0,0,0,0,0,72.0,0,10665,0,0,1,0,0,0,0
507,4033.0,5,25,31.02439024390244,3,1969,0,496.0,4,0,0,0,1,1,70.0,0,10457,1,0,1,0,0,0,0
508,2324.0,5,22,29.990990990990987,2,1965,0,553.0,1,1,1,0,0,1,60.0,0,8281,0,0,0,0,0,0,0
509,5483.0,9,30,40.459016393442624,4,2008,1,1330.0,3,0,0,1,1,0,67.0,1,14948,1,1,0,0,0,0,0
510,3001.0,7,27,29.5625,2,1997,0,424.0,1,1,1,0,0,0,43.0,0,7000,0,0,0,0,1,0,0
511,3824.0,7,27,37.68181818181818,3,2004,1,1087.0,1,0,0,0,0,0,69.0,0,3940,0,1,1,0,0,0,0
512,3794.0,7,24,34.5,3,2000,1,0.0,1,0,0,0,0,0,93.0,0,9382,0,0,1,0,0,0,0
513,2339.0,5,22,29.921052631578952,2,1994,1,317.0,1,1,1,0,0,0,55.0,0,6854,0,0,0,0,0,0,0
514,1311.0,4,15,28.17021276595745,2,1994,0,0.0,0,1,1,0,0,0,69.0,0,11515,0,0,0,0,0,0,0
515,4351.0,7,24,33.87356321839081,3,1988,1,1002.0,1,0,0,0,0,0,69.0,0,13837,1,0,1,0,0,0,0
516,4065.0,7,27,33.13793103448276,3,1994,1,750.0,1,0,0,0,1,0,80.0,0,9938,1,0,1,0,0,0,0
517,5126.0,10,30,36.770833333333336,4,2007,1,0.0,4,0,0,1,0,0,85.0,0,12633,0,1,1,0,0,0,1
518,3179.0,6,18,25.6231884057971,2,1950,0,522.0,1,1,0,0,0,1,57.0,0,6876,0,0,0,0,0,0,0
519,4393.0,10,28,36.49230769230768,4,1999,1,128.0,2,1,0,0,0,0,36.0,0,3951,1,0,0,0,0,0,0
520,3593.0,5,20,29.607361963190183,3,2005,1,0.0,1,1,1,0,0,0,62.0,0,9856,0,1,0,0,0,0,0
521,2062.0,4,20,28.17021276595745,2,1950,0,0.0,1,1,0,0,0,1,84.0,0,17808,0,0,0,0,0,0,0
522,3978.0,7,26,31.02439024390244,2,1994,1,758.0,3,0,0,0,1,0,74.0,0,9627,1,0,1,0,0,0,0
523,2517.0,6,24,29.921052631578952,2,1950,0,0.0,1,1,1,0,0,1,50.0,0,6000,0,0,0,0,0,0,0
524,2578.0,5,22,34.5,2,1994,1,755.0,1,1,0,0,0,0,65.0,0,9757,0,0,0,0,0,0,0
525,2940.0,5,21,28.17021276595745,2,1951,0,557.0,1,1,1,0,0,1,58.0,0,9280,0,0,0,0,0,0,0
526,5955.0,9,30,40.459016393442624,4,2005,1,1505.0,4,0,0,0,0,0,120.0,0,14780,0,1,1,0,0,0,1
527,2681.0,4,20,29.607361963190183,2,1950,0,0.0,1,1,1,0,0,1,60.0,0,7740,0,0,0,0,0,0,0
528,3682.0,6,25,30.33225806451613,2,1988,0,620.0,1,0,0,0,0,1,80.0,0,9600,0,1,0,0,0,0,0
529,5936.0,10,30,40.459016393442624,4,2008,1,1338.0,4,0,0,0,1,0,97.0,1,13478,1,0,0,0,0,1,0
530,3430.0,5,14,28.17021276595745,2,1959,0,0.0,1,0,0,0,0,1,65.0,0,10926,0,1,1,1,0,0,0
531,3387.0,8,25,36.770833333333336,3,2002,1,1005.0,1,0,0,0,0,0,69.0,0,6853,0,0,1,0,0,0,0
532,4045.0,6,24,30.33225806451613,2,1971,0,838.0,1,0,0,0,0,1,85.0,0,10667,0,0,1,0,0,0,0
533,2358.0,5,26,28.17021276595745,2,1950,0,626.0,1,1,1,0,0,1,45.0,0,8212,0,0,0,0,0,0,0
534,4296.0,5,20,29.990990990990987,2,1963,0,1332.0,1,0,1,0,0,1,70.0,0,9100,0,0,1,0,0,0,0
535,2144.0,5,20,29.607361963190183,2,1957,0,308.0,1,1,0,0,0,1,50.0,0,6000,0,1,0,0,0,0,0
536,3527.0,7,24,34.5,3,2006,1,0.0,4,1,0,0,1,0,78.0,0,9316,1,0,0,0,0,0,0
537,2713.0,6,21,30.33225806451613,2,1958,0,570.0,1,0,0,0,0,1,75.0,0,9464,0,1,1,0,0,0,0
538,3425.0,7,24,34.5,2,1998,1,0.0,3,1,0,0,1,0,80.0,0,10400,1,0,0,0,0,0,0
539,2769.0,6,20,29.607361963190183,2,2003,0,0.0,1,1,0,0,0,1,59.0,0,5310,0,1,0,0,0,0,0
540,3294.0,7,24,34.5,3,2006,1,684.0,3,0,0,1,0,0,64.0,1,7406,0,0,0,0,0,0,0
541,3666.0,9,28,36.49230769230768,3,2001,1,1004.0,3,0,0,0,0,0,69.0,0,4538,1,0,1,0,0,0,0
542,2139.0,5,15,28.17021276595745,2,1999,0,351.0,1,1,0,0,0,0,62.0,0,10106,0,0,0,1,1,0,0
543,4020.0,7,27,38.60416666666666,3,2000,1,728.0,1,1,0,0,1,0,69.0,0,13346,1,0,0,0,0,0,0
544,3375.0,4,22,29.607361963190183,2,1950,1,0.0,1,1,1,0,0,0,57.0,0,9639,1,0,0,0,0,0,0
545,4072.0,7,27,33.87356321839081,2,1967,0,603.0,1,1,0,0,0,1,69.0,0,15387,0,0,0,0,0,0,0
546,2768.0,5,20,30.33225806451613,2,1955,0,288.0,1,1,0,0,0,1,75.0,0,10050,0,1,0,0,0,0,0
547,2794.0,5,20,29.921052631578952,2,1950,0,0.0,1,1,1,0,0,0,69.0,0,6240,0,0,0,0,1,0,0
548,2374.0,5,19,29.607361963190183,2,1950,1,0.0,1,1,1,0,0,0,45.0,0,7506,0,0,0,0,0,0,0
549,2538.0,4,20,33.13793103448276,2,1966,0,1056.0,1,1,1,0,0,1,69.0,0,8900,0,0,0,0,0,0,0
550,2644.0,5,20,30.33225806451613,2,1950,0,442.0,1,1,1,0,0,1,80.0,0,8480,0,0,0,0,0,0,0
551,2340.0,6,24,29.921052631578952,2,1950,0,0.0,1,1,0,0,0,0,50.0,0,6000,0,0,0,0,1,1,0
552,3894.0,8,24,36.49230769230768,3,2005,1,769.0,3,0,0,0,0,0,74.0,0,8847,0,0,1,0,0,0,0
553,2744.0,5,20,30.33225806451613,2,1959,0,856.0,1,0,0,0,0,1,69.0,0,8050,0,1,1,0,0,0,0
554,2210.0,4,20,30.33225806451613,2,1971,0,0.0,1,1,1,0,0,1,70.0,0,8294,0,0,0,0,0,0,0
555,1869.0,6,12,25.6231884057971,2,1950,0,0.0,1,1,0,0,0,1,69.0,0,7920,0,0,0,1,0,0,0
556,3137.0,6,24,34.913793103448285,3,2005,1,0.0,1,1,0,0,0,0,100.0,0,18494,0,0,0,0,0,0,0
557,2229.0,5,20,29.990990990990987,2,1966,1,0.0,1,0,0,0,0,0,69.0,0,7162,0,0,0,0,0,0,0
558,3783.0,7,28,35.43661971830985,3,2004,0,0.0,1,1,1,0,0,0,53.0,0,10918,1,0,0,0,1,0,0
559,2425.0,6,28,34.5,3,2004,1,662.0,2,0,0,0,0,0,37.0,0,4435,0,0,1,0,0,0,0
560,3316.0,4,24,33.814814814814824,2,1989,0,0.0,3,1,0,0,0,1,69.0,0,11250,0,0,0,0,0,0,0
561,3580.0,6,25,36.770833333333336,2,1958,0,111.0,1,0,0,0,0,1,69.0,0,14375,0,0,1,0,0,0,0
562,3132.0,5,10,29.607361963190183,2,1950,0,0.0,2,1,0,0,0,0,100.0,0,9045,0,0,0,1,1,0,0
563,4420.0,6,24,33.814814814814824,3,1989,1,831.0,1,0,0,0,1,0,97.0,0,10029,1,0,1,0,0,0,0
564,3465.0,6,24,30.33225806451613,3,1999,1,266.0,1,1,0,0,0,0,34.0,0,4060,0,0,0,0,0,0,0
565,3094.0,6,22,30.33225806451613,2,1966,0,312.0,4,0,0,0,0,1,82.0,0,9020,1,0,1,0,0,0,0
566,3613.0,5,24,29.990990990990987,2,1966,0,328.0,3,0,0,0,0,1,96.0,0,11777,0,0,1,0,0,0,0
567,3752.0,7,24,40.459016393442624,3,2004,1,2.0,1,0,0,0,0,0,70.0,0,10171,0,0,1,0,0,0,0
568,3652.0,7,24,33.87356321839081,2,1988,0,0.0,2,0,0,0,1,1,80.0,0,10400,1,0,1,0,0,0,0
569,2621.0,4,22,29.921052631578952,2,1950,1,80.0,1,1,1,0,0,0,52.0,0,6240,0,0,0,0,0,0,0
570,3092.0,6,23,31.02439024390244,2,1979,0,1001.0,3,1,0,0,0,1,69.0,0,12150,0,0,0,0,0,1,0
571,3371.0,8,24,36.49230769230768,3,2000,1,0.0,1,0,1,0,0,0,24.0,0,2645,1,0,1,0,0,0,0
572,3416.0,5,23,28.17021276595745,2,1953,0,587.0,1,1,1,0,0,1,69.0,0,22692,0,0,0,0,0,0,0
573,3149.0,7,28,29.607361963190183,2,1990,0,16.0,1,1,1,0,0,0,60.0,0,9600,1,0,0,0,1,0,0
574,3285.0,5,25,34.913793103448285,2,1998,1,791.0,1,1,0,0,1,0,74.0,0,13830,1,0,0,0,0,0,0
575,2426.0,6,24,34.5,3,2004,1,685.0,3,0,0,0,0,0,69.0,0,4435,0,0,1,0,0,0,0
576,2160.0,6,22,25.6231884057971,3,2007,0,538.0,3,1,1,0,0,0,69.0,0,5890,0,0,0,0,1,0,0
577,3322.0,5,23,34.5,2,1995,1,0.0,1,1,0,0,0,0,112.0,0,10859,1,0,0,0,0,0,0
578,3789.0,8,25,39.42105263157895,3,2000,1,1196.0,3,1,0,0,0,0,41.0,0,5330,0,0,0,0,0,0,0
579,3536.0,4,14,29.990990990990987,2,1968,0,0.0,1,1,0,0,0,1,72.0,0,10778,0,1,0,1,0,0,0
580,1210.0,4,6,28.17021276595745,2,1955,0,0.0,0,0,0,0,0,0,74.0,0,6845,0,0,0,1,0,0,0
581,1233.0,2,13,25.6231884057971,1,1950,0,0.0,0,1,1,0,0,1,109.0,0,21780,0,0,0,0,0,0,0
582,3586.0,7,28,40.459016393442624,3,2008,1,876.0,1,0,0,0,0,0,80.0,1,10307,0,0,0,0,0,0,0
583,3075.0,6,24,31.02439024390244,2,1998,1,897.0,1,0,0,0,0,0,32.0,0,4500,0,1,1,0,0,0,0
584,3337.0,6,22,25.6231884057971,2,1957,0,0.0,1,0,1,0,0,1,75.0,0,9060,0,0,1,0,0,0,0
585,2574.0,7,24,36.49230769230768,3,2000,1,510.0,1,0,1,0,0,0,24.0,0,2160,1,0,1,0,0,0,0
586,2541.0,5,23,31.02439024390244,2,1993,1,718.0,3,1,1,0,0,0,70.0,0,7669,0,0,0,0,0,0,0
587,2059.0,5,20,31.02439024390244,2,1968,0,510.0,1,1,0,0,0,1,62.0,0,9858,0,0,0,0,0,0,0
588,2853.0,7,21,29.607361963190183,2,1950,0,0.0,1,1,1,0,0,0,50.0,0,10300,0,0,0,0,1,0,0
589,4652.0,8,28,36.49230769230768,3,2009,1,0.0,1,0,0,1,0,0,65.0,0,8125,0,1,1,0,0,0,0
590,2873.0,5,22,30.33225806451613,2,1957,0,895.0,1,1,0,0,0,1,69.0,0,14850,0,0,0,0,0,0,0
591,3167.0,7,24,36.49230769230768,3,2007,1,1106.0,1,1,0,1,0,0,35.0,0,4274,1,0,0,0,0,0,0
592,3690.0,6,24,33.87356321839081,2,1977,0,686.0,1,0,0,0,0,1,80.0,0,9650,0,0,1,0,0,0,0
593,3556.0,6,27,30.33225806451613,2,1987,0,594.0,1,0,0,0,0,1,69.0,0,14585,0,0,1,0,0,0,0
594,4230.0,8,24,36.49230769230768,3,2008,1,1078.0,3,0,0,0,0,0,75.0,1,9000,0,0,0,0,0,0,0
595,4548.0,7,27,33.87356321839081,2,1992,1,432.0,1,0,0,0,1,0,69.0,0,13774,2,1,1,0,0,0,0
596,4135.0,9,28,36.49230769230768,3,2000,1,1238.0,3,0,0,0,0,0,50.0,0,5119,0,0,1,0,0,0,0
597,4401.0,8,24,40.459016393442624,3,2005,1,119.0,1,0,0,0,0,0,71.0,0,9254,0,0,1,0,0,0,0
598,3718.0,8,24,34.5,3,2008,1,872.0,3,0,0,0,0,0,95.0,0,10324,0,0,1,0,0,0,0
599,2553.0,5,22,29.990990990990987,2,1973,0,336.0,1,1,0,0,0,0,63.0,0,8375,1,0,0,0,1,0,0
600,4190.0,7,27,34.5,3,2001,1,0.0,1,0,0,0,0,0,75.0,0,9750,0,0,1,0,0,0,0
601,3091.0,7,24,33.13793103448276,3,2005,1,0.0,1,0,0,0,1,0,74.0,0,7632,1,0,1,0,0,0,0
602,2932.0,5,24,35.43661971830985,2,1953,0,841.0,2,0,0,0,0,1,90.0,0,15750,0,1,1,0,0,0,0
603,2812.0,5,24,29.990990990990987,2,2002,0,612.0,1,1,1,0,0,1,69.0,0,9240,0,1,0,0,0,0,0
604,3724.0,6,26,33.87356321839081,2,1999,0,903.0,1,0,0,0,0,1,80.0,0,10400,0,0,1,0,0,0,0
605,3016.0,7,25,30.33225806451613,2,1966,0,654.0,1,0,0,0,0,1,80.0,0,8800,0,1,1,0,0,0,0
606,4730.0,7,29,33.13793103448276,2,1990,1,1085.0,1,0,0,0,1,0,86.0,0,11839,1,1,1,0,0,0,0
607,3983.0,7,24,34.5,3,2003,1,810.0,3,0,0,0,0,0,70.0,0,9135,0,0,1,0,0,0,0
608,3634.0,6,28,35.43661971830985,2,2004,1,296.0,1,1,0,0,0,0,90.0,0,14115,0,0,0,0,0,0,0
609,4786.0,7,30,40.459016393442624,3,2006,1,0.0,1,0,0,1,1,0,109.0,0,14154,1,0,1,0,0,0,0
610,3310.0,4,20,25.6231884057971,2,1980,0,967.0,1,1,1,0,0,1,65.0,0,6565,0,0,0,0,0,0,0
611,3728.0,6,23,30.33225806451613,2,1966,0,0.0,1,0,0,0,1,1,70.0,0,7700,1,0,1,0,0,0,0
612,2145.0,3,8,25.6231884057971,1,1950,0,0.0,1,1,0,0,0,0,63.0,0,4761,0,0,0,1,1,0,0
613,4392.0,6,28,33.13793103448276,3,1993,1,860.0,1,0,0,0,1,0,87.0,0,12361,1,0,1,0,0,0,0
614,2631.0,5,24,34.5,2,1977,0,755.0,3,0,1,0,0,1,72.0,0,9720,0,0,1,0,0,0,0
615,3415.0,8,24,36.49230769230768,3,2007,1,24.0,1,1,0,1,0,0,72.0,0,8640,0,0,0,0,0,0,0
616,4816.0,5,20,28.17021276595745,2,1996,0,0.0,0,1,0,0,0,0,123.0,0,47007,1,0,0,0,0,0,0
617,2723.0,7,24,36.49230769230768,3,2007,1,0.0,1,1,1,0,0,0,30.0,0,3180,0,0,0,0,0,0,0
618,3422.0,8,29,37.70588235294117,3,1996,1,786.0,1,1,0,0,0,0,38.0,0,14963,1,0,0,0,0,0,0
619,2266.0,6,21,29.921052631578952,2,1950,0,0.0,1,1,1,0,0,0,50.0,0,5000,0,0,0,0,1,0,0
620,4915.0,8,29,40.459016393442624,3,2005,1,1531.0,4,0,0,0,0,0,129.0,0,16870,0,1,1,0,0,0,0
621,4949.0,9,29,39.42105263157895,3,2006,1,1249.0,4,0,0,0,0,0,86.0,1,14157,0,1,0,0,0,0,1
622,4698.0,10,30,40.459016393442624,4,2007,1,1172.0,4,0,0,0,0,0,96.0,1,12456,0,1,0,0,0,0,0
623,7124.0,10,31,40.459016393442624,4,2005,1,2146.0,4,0,0,0,0,0,100.0,1,14836,1,1,0,0,0,0,1
624,1825.0,4,19,28.17021276595745,2,1950,0,0.0,2,1,0,0,0,1,56.0,0,6956,0,0,0,0,0,0,0
625,3214.0,6,24,36.49230769230768,3,2009,1,27.0,1,1,0,1,0,0,75.0,0,7862,0,0,0,0,0,0,0
626,3896.0,7,27,31.02439024390244,2,1997,1,0.0,2,1,0,0,1,0,69.0,0,11050,1,0,0,0,0,0,0
627,3406.0,7,24,34.5,2,1999,1,0.0,3,1,0,0,1,0,57.0,0,8924,1,0,0,0,0,0,0
628,3657.0,6,24,30.33225806451613,2,1958,0,203.0,1,0,0,0,0,1,69.0,0,9610,1,1,1,0,0,0,0
629,3039.0,5,19,25.6231884057971,2,1950,0,420.0,1,1,0,0,0,1,75.0,0,13710,1,0,0,0,0,0,0
630,3752.0,7,28,36.49230769230768,3,2005,1,222.0,1,1,0,0,1,0,100.0,0,12552,1,0,0,0,0,0,0
631,3335.0,7,24,33.13793103448276,3,1995,1,537.0,3,0,0,0,1,0,43.0,0,14565,1,0,1,0,0,0,0
632,5245.0,7,24,33.87356321839081,3,1978,0,1206.0,1,0,0,0,0,1,56.0,0,18559,0,1,1,0,0,0,0
