,Total SF,Overall Qual,Interior Qual,Neighborhood Score,Exter Qual,Age at sale,Garage Finish,Year Remod/Add,Full Bath,Foundation_PConc,BsmtFin SF 1,Bsmt Exposure,Mas Vnr Type_None,Garage Type_Detchd,Sale Type_New,Garage Type_Attchd,MS SubClass_C060,Foundation_CBlock,BsmtFin Type 1,Exterior 1st_VinylSd,Lot Frontage,Exterior 2nd_VinylSd,Mas Vnr Type_Stone,Lot Area,Lot Shape,Paved Drive,Bsmt Full Bath,Half Bath,MS Zoning_RM,Roof Style_Hip,Mas Vnr Type_BrkFace,Roof Style_Gable,MS SubClass_C030,MS Zoning_RL,Garage Type_NA,Foundation_BrkTil,Garage Type_BuiltIn,Sale Type_WD ,Land Contour_HLS,House Style_2Story
989,5029.0,8,28,36.49230769230769,3,3,2,2005,3,1,0.0,1,1,0,0,1,1,0,1,0,102.0,0,0,11143,2,2,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1
990,3660.0,8,24,36.770833333333336,3,2,3,2007,2,1,16.0,3,1,0,0,1,0,0,6,1,73.0,1,0,8925,2,2,0.0,0,0,0,0,1,0,1,0,0,0,1,1,0
991,2378.0,5,20,34.5,2,32,1,1975,1,0,716.0,3,1,0,0,1,0,1,4,0,120.0,0,0,10356,3,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
992,3923.0,7,25,33.87356321839081,2,29,3,1985,2,0,1328.0,1,0,0,0,1,0,1,6,0,93.0,0,1,12299,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
993,4248.0,6,21,30.33225806451613,3,42,1,1967,1,0,1173.0,1,1,0,0,1,0,1,3,0,90.0,0,0,9900,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
994,3311.0,7,24,34.5,3,0,2,2007,2,1,664.0,1,0,0,1,1,0,0,6,1,64.0,1,0,6762,3,2,1.0,0,0,0,1,1,0,1,0,0,0,0,0,0
995,3159.0,5,21,29.99099099099099,2,42,3,1967,1,0,527.0,1,0,0,0,1,0,1,4,0,75.0,0,0,11625,3,2,0.0,1,0,1,1,0,0,1,0,0,0,1,0,0
996,2861.0,6,24,29.92105263157895,2,67,1,1950,1,0,0.0,1,1,1,0,0,0,0,1,0,65.0,0,0,6435,3,2,0.0,0,0,0,0,1,0,1,0,1,0,1,0,0
997,2330.0,5,20,29.99099099099099,2,38,1,1968,1,0,162.0,1,0,0,0,1,0,1,4,0,65.0,0,0,8450,3,2,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0
998,5126.0,9,29,36.770833333333336,4,1,3,2006,2,1,1455.0,4,0,0,1,1,0,0,6,1,88.0,1,0,11577,3,2,1.0,0,0,1,1,0,0,1,0,0,0,0,0,0
999,2884.0,6,21,34.5,2,29,1,1977,1,0,509.0,3,0,0,0,1,1,1,6,0,50.0,0,0,8340,2,2,0.0,1,0,0,1,1,0,1,0,0,0,1,0,1
1000,4405.0,5,25,33.81481481481482,3,54,3,1993,1,0,379.0,1,1,0,0,1,0,1,2,0,69.0,0,0,10708,2,2,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
1001,2886.0,5,19,29.92105263157895,2,85,1,1950,1,1,405.0,2,1,1,0,0,0,0,2,0,60.0,0,0,6911,3,2,0.0,0,1,0,0,1,1,0,0,0,0,1,0,0
1002,3504.0,6,24,30.33225806451613,2,42,2,1964,1,0,553.0,1,0,0,0,1,0,1,4,0,80.0,0,0,8800,3,2,1.0,0,0,1,1,0,0,1,0,0,0,1,0,0
1003,3704.0,7,24,34.5,3,7,2,2001,2,1,1259.0,1,0,0,0,1,0,0,6,1,65.0,1,0,10739,2,2,1.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1004,5849.0,8,32,38.604166666666664,3,17,2,1990,2,1,482.0,1,0,0,0,1,1,0,6,0,69.0,0,0,9572,2,2,0.0,1,0,0,1,1,0,1,0,0,0,1,0,1
1005,2190.0,6,24,33.13793103448276,2,30,2,1980,2,0,543.0,1,1,0,0,1,0,1,4,0,50.0,0,0,8012,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1006,4421.0,8,27,34.5,3,9,3,1999,2,1,281.0,1,1,0,0,0,1,0,6,1,66.0,1,0,16226,0,2,0.0,1,0,0,0,1,0,1,0,0,1,1,0,1
1007,1754.0,4,14,30.33225806451613,2,43,1,1964,2,0,0.0,0,1,0,0,0,0,0,0,0,69.0,0,0,10899,2,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1008,3621.0,6,25,31.024390243902438,2,8,3,1998,2,1,1201.0,1,0,0,0,1,0,0,6,1,32.0,1,0,4500,3,2,1.0,0,1,1,1,0,0,0,0,0,0,1,0,0
1009,3702.0,5,24,29.99099099099099,2,32,3,1981,2,0,1390.0,4,1,0,0,0,0,1,5,0,69.0,0,0,16647,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1010,3106.0,4,17,28.170212765957448,2,82,1,1950,1,0,0.0,1,1,0,0,1,0,0,1,0,62.0,0,0,8707,3,2,0.0,1,0,0,0,1,0,1,0,1,0,1,0,0
1011,2278.0,6,21,30.33225806451613,2,39,1,1968,1,0,952.0,2,0,0,0,1,0,1,3,0,66.0,0,0,8300,2,2,1.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1012,2186.0,5,19,30.33225806451613,2,50,1,1957,1,0,512.0,1,1,0,0,1,0,1,3,0,72.0,0,0,9770,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1013,3072.0,5,23,31.024390243902438,2,29,2,1977,2,0,936.0,1,1,0,0,1,0,1,5,0,80.0,0,0,17400,3,1,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1014,3292.0,8,24,39.421052631578945,3,16,2,1992,2,1,0.0,2,1,0,0,1,0,0,1,0,39.0,0,0,5070,2,2,0.0,0,0,0,0,1,0,1,0,0,0,1,1,0
1015,2348.0,5,25,30.33225806451613,2,37,2,2002,1,0,81.0,1,0,0,0,1,0,1,5,0,66.0,0,0,7920,3,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1016,3688.0,7,22,31.024390243902438,2,9,3,1997,2,1,1243.0,4,0,0,0,1,0,0,6,0,78.0,0,0,7020,3,2,2.0,0,1,0,1,1,0,0,0,0,0,1,0,0
1017,2702.0,6,24,35.436619718309856,2,67,1,1950,1,0,547.0,1,1,0,0,1,0,1,4,0,69.0,0,0,7500,2,1,0.0,0,0,0,0,1,0,1,0,0,0,1,0,1
1018,4004.0,8,27,36.49230769230769,3,1,3,2006,2,1,28.0,2,0,0,0,1,0,0,6,1,76.0,1,0,10612,3,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1019,3157.0,5,21,29.92105263157895,2,71,1,1950,2,0,273.0,1,1,1,0,0,0,0,2,0,51.0,0,0,6120,3,2,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0
1020,5856.0,7,26,33.13793103448276,2,20,1,1990,3,1,1470.0,2,1,0,0,1,1,0,6,0,90.0,0,0,12376,3,2,1.0,0,0,1,0,0,0,1,0,0,0,1,0,1
1021,3836.0,6,20,30.33225806451613,2,45,2,1964,1,0,196.0,1,0,0,0,1,0,1,3,0,100.0,0,0,10004,3,2,0.0,1,0,0,1,1,0,1,0,0,0,1,0,0
1022,1413.0,5,17,28.170212765957448,2,71,1,1950,1,0,0.0,0,1,1,0,0,0,0,0,0,55.0,0,0,8250,3,2,0.0,0,0,0,0,1,1,1,0,0,0,1,0,0
1023,2036.0,3,13,29.607361963190183,2,59,0,1992,2,0,0.0,1,1,0,0,0,0,0,1,0,103.0,0,0,12205,3,0,0.0,0,1,0,0,1,0,0,1,1,0,1,0,0
1024,3092.0,7,28,34.5,3,0,3,2007,2,1,0.0,3,1,0,1,1,0,0,1,1,103.0,1,0,11175,2,2,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0
1025,3764.0,7,27,36.49230769230769,3,0,1,2007,3,1,0.0,1,1,0,1,1,0,0,1,1,85.0,1,0,9965,3,2,0.0,2,0,0,0,1,0,1,0,0,0,0,0,0
1026,4209.0,5,23,25.6231884057971,2,109,1,1993,2,0,0.0,1,1,1,0,0,0,0,1,0,50.0,0,0,8660,3,2,0.0,0,1,0,0,0,0,0,0,1,0,1,0,1
1027,2557.0,5,23,29.99099099099099,2,55,1,1951,1,0,329.0,1,0,1,0,0,0,1,4,0,82.0,0,1,12375,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1028,1980.0,4,17,34.5,2,13,0,1995,1,1,588.0,1,1,0,0,0,0,0,6,1,60.0,1,0,8070,3,2,1.0,0,0,0,0,1,0,1,1,0,0,1,0,0
1029,3091.0,6,25,30.33225806451613,2,41,2,1965,2,0,643.0,1,0,0,0,1,0,1,3,0,84.0,0,0,8658,3,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1030,3225.0,6,26,34.91379310344828,2,7,2,2000,2,1,0.0,1,1,0,0,1,1,0,1,1,69.0,1,0,8063,3,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1
1031,2560.0,5,20,29.607361963190183,2,53,2,1995,1,0,180.0,1,1,1,0,0,0,1,2,0,49.0,0,0,8235,2,2,1.0,0,1,0,0,1,0,0,0,0,0,1,1,0
1032,2724.0,6,22,33.87356321839081,2,41,1,1968,1,0,298.0,1,1,0,0,1,1,1,3,0,78.0,0,0,11700,3,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1
1033,4039.0,6,26,31.024390243902438,3,17,3,1994,2,1,944.0,2,1,0,0,1,1,0,6,1,74.0,1,0,12961,3,2,1.0,1,0,0,0,1,0,1,0,0,0,1,0,1
1034,2685.0,5,24,30.33225806451613,2,42,1,1968,1,0,775.0,1,1,0,0,1,0,1,4,1,65.0,1,0,8450,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1035,6225.0,10,29,29.607361963190183,3,114,1,1993,2,0,0.0,2,1,1,0,0,0,0,1,0,90.0,0,0,22950,1,2,0.0,1,1,0,0,1,0,0,0,1,0,1,0,0
1036,4648.0,8,30,35.436619718309856,3,1,3,2006,2,1,1573.0,4,0,0,1,1,0,0,6,0,41.0,0,1,5748,2,2,2.0,0,1,1,0,0,0,0,0,0,0,0,1,0
1037,1728.0,4,15,30.33225806451613,2,39,0,1971,1,0,432.0,1,1,0,0,0,0,1,5,0,70.0,0,0,10500,3,2,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0
1038,2955.0,7,24,36.49230769230769,3,5,2,2005,2,1,410.0,1,1,0,0,1,0,0,6,1,62.0,1,0,7500,3,2,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0
1039,1825.0,6,24,28.170212765957448,2,87,1,1995,1,0,144.0,1,1,1,0,0,0,0,2,0,62.0,0,0,10042,3,2,1.0,0,0,0,0,1,0,1,0,1,0,1,0,0
1040,2469.0,7,24,36.49230769230769,3,1,2,2005,2,1,0.0,1,1,1,0,0,0,0,1,0,24.0,0,0,2544,3,2,0.0,1,0,0,0,1,0,0,0,0,0,1,0,1
1041,2901.0,7,24,36.49230769230769,3,10,1,1999,2,1,549.0,1,0,1,0,0,0,0,6,0,35.0,0,0,3768,3,2,1.0,1,0,1,1,0,0,0,0,0,0,1,0,1
1042,2705.0,5,18,25.6231884057971,2,93,1,1978,2,0,0.0,1,1,1,0,0,0,0,1,0,69.0,0,0,10320,3,2,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0
1043,2158.0,7,24,34.91379310344828,3,5,3,2004,2,1,241.0,2,1,0,0,0,0,0,6,1,61.0,1,0,9734,2,2,0.0,1,0,0,0,1,0,1,0,0,1,1,0,0
1044,3477.0,7,29,37.68181818181818,3,3,3,2006,2,1,16.0,1,0,0,0,1,0,0,6,1,43.0,1,0,3182,3,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1045,2158.0,6,25,34.91379310344828,2,10,3,1997,2,1,0.0,1,1,0,0,0,0,0,1,1,56.0,1,0,8872,2,2,0.0,1,0,0,0,1,0,1,0,0,1,1,1,0
1046,3285.0,5,23,30.33225806451613,2,52,2,1975,1,0,780.0,3,1,0,0,1,0,1,3,1,70.0,1,0,12198,2,2,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0
1047,2780.0,5,20,29.99099099099099,2,44,1,1963,1,0,630.0,1,1,1,0,0,0,1,6,0,80.0,0,0,8480,3,2,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0
1048,2823.0,5,24,29.99099099099099,2,38,1,1970,1,1,704.0,3,1,0,0,0,0,0,5,0,69.0,0,0,10200,3,2,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0
1049,2812.0,5,15,28.170212765957448,2,28,3,1979,2,0,0.0,0,1,0,0,1,0,0,0,0,69.0,0,0,9555,2,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1
1050,2340.0,4,22,34.5,2,35,1,2006,1,0,385.0,1,1,1,0,0,0,1,3,0,60.0,0,0,7200,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1051,1327.0,6,15,25.6231884057971,2,71,0,1982,1,0,490.0,3,1,0,0,0,0,1,6,0,60.0,0,0,6780,3,0,1.0,0,1,0,0,1,0,0,1,0,0,1,0,0
1052,3917.0,4,28,33.81481481481482,2,54,3,1994,1,0,1116.0,4,1,0,0,1,0,1,4,0,69.0,0,0,53227,2,2,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0
1053,2279.0,5,22,30.33225806451613,2,44,1,1965,1,0,338.0,1,1,1,0,0,0,1,4,1,70.0,1,0,9100,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1054,2362.0,5,24,35.436619718309856,3,69,1,1950,1,0,428.0,1,1,1,0,0,0,0,3,0,130.0,0,0,9600,2,2,1.0,1,0,0,0,1,0,1,0,1,0,1,1,0
1055,2938.0,5,25,29.99099099099099,2,51,1,1998,1,0,386.0,1,1,0,0,1,0,1,3,0,81.0,0,0,14175,3,2,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0
1056,5220.0,8,29,40.459016393442624,3,4,3,2003,2,1,938.0,2,0,0,0,1,1,0,6,1,110.0,1,0,14277,3,2,1.0,1,0,0,1,1,0,1,0,0,0,1,0,1
1057,3213.0,5,21,30.33225806451613,2,34,1,1974,2,0,0.0,2,1,1,0,0,0,1,1,1,60.0,1,0,9000,3,2,0.0,2,0,0,0,1,0,1,0,0,0,1,0,1
1058,6522.0,8,31,40.459016393442624,3,1,3,2007,2,1,1728.0,4,0,0,0,1,0,0,6,1,105.0,1,1,13693,3,2,1.0,1,0,1,0,0,0,1,0,0,0,1,0,0
1059,3908.0,7,27,37.68181818181818,3,2,2,2007,2,1,988.0,1,0,0,0,1,0,0,5,1,51.0,1,0,3635,3,2,0.0,0,0,1,1,0,0,1,0,0,0,1,0,0
1060,4824.0,9,30,34.5,4,0,3,2009,1,1,1021.0,4,0,0,1,1,0,0,6,1,84.0,1,1,10933,3,2,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0
1061,3244.0,7,24,34.5,3,4,2,2003,2,1,699.0,2,1,0,0,1,0,0,6,1,65.0,1,0,8450,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1062,2140.0,6,24,30.33225806451613,2,72,1,1950,1,0,574.0,1,1,0,0,1,0,1,4,0,60.0,0,0,8550,3,2,1.0,0,0,0,0,1,1,1,0,0,0,1,0,0
1063,3910.0,7,28,40.459016393442624,3,5,2,2005,2,1,1201.0,2,0,0,1,1,0,0,4,1,95.0,1,0,12182,3,2,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0
1064,2871.0,4,23,29.92105263157895,2,74,1,1995,1,0,0.0,1,1,1,0,0,0,0,1,0,51.0,0,0,6120,3,2,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0
1065,2881.0,4,18,30.33225806451613,2,60,1,1996,2,0,0.0,1,1,1,0,0,0,1,1,0,60.0,0,0,10800,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1066,4782.0,6,20,31.024390243902438,2,34,1,1976,3,0,0.0,1,1,0,0,0,0,1,1,0,69.0,0,0,12760,2,2,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0
1067,3311.0,6,25,34.91379310344828,2,14,2,1994,2,1,0.0,1,1,0,0,1,1,0,1,0,69.0,0,0,7655,2,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1
1068,2832.0,6,21,29.607361963190183,2,88,1,1994,1,0,283.0,1,1,1,0,0,0,1,3,0,60.0,0,0,10560,3,2,0.0,1,1,0,0,1,0,0,0,0,0,1,0,1
1069,3937.0,6,26,34.91379310344828,2,8,3,2003,3,1,0.0,1,1,0,0,1,1,0,1,1,60.0,1,0,7500,3,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1
1070,3725.0,7,28,34.91379310344828,3,9,3,2001,2,1,0.0,1,0,0,0,0,1,0,1,1,69.0,1,0,9505,2,2,0.0,1,0,0,1,1,0,1,0,0,1,1,0,1
1071,2446.0,5,20,30.33225806451613,2,44,1,1962,1,0,784.0,3,1,0,0,1,0,1,4,0,69.0,0,0,10205,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1072,3512.0,8,28,36.49230769230769,3,3,3,2004,2,1,851.0,3,1,0,0,1,0,0,6,0,45.0,0,0,4379,2,2,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0
1073,2592.0,5,25,29.607361963190183,2,67,1,1950,1,0,507.0,2,1,1,0,0,0,1,3,0,65.0,0,0,7800,3,2,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0
1074,3150.0,4,11,28.170212765957448,2,53,0,1955,2,0,133.0,1,0,0,0,0,0,1,5,1,92.0,1,0,12108,3,2,0.0,0,0,0,1,1,0,1,1,0,0,1,0,0
1075,2459.0,5,22,30.33225806451613,2,47,2,2002,1,0,588.0,1,0,0,0,1,0,1,3,0,70.0,0,0,7000,3,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1076,3271.0,6,26,29.92105263157895,2,85,1,2000,1,0,0.0,1,1,1,0,0,0,0,1,0,64.0,0,0,13053,3,0,0.0,1,0,0,0,0,0,1,0,1,0,1,0,0
1077,3921.0,6,23,29.5625,2,83,1,1950,2,1,423.0,1,1,1,0,0,0,0,3,0,60.0,0,0,8400,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1078,2083.0,4,21,29.607361963190183,2,54,1,2000,1,0,0.0,1,1,1,0,0,0,1,1,0,50.0,0,0,6000,3,2,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0
1079,3107.0,6,25,29.92105263157895,2,69,1,1950,1,0,52.0,1,1,1,0,0,0,0,2,1,69.0,1,0,6240,3,2,1.0,1,1,0,0,1,0,0,0,1,0,1,0,0
1080,3648.0,6,24,30.33225806451613,2,50,3,1960,1,0,639.0,4,0,0,0,1,0,1,4,0,141.0,0,1,31770,2,1,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0
1081,5462.0,10,31,40.459016393442624,4,1,3,2008,2,1,1280.0,3,0,0,1,0,1,0,6,1,96.0,1,1,12474,3,2,1.0,1,0,0,0,1,0,1,0,0,1,0,0,1
1082,2690.0,5,26,30.33225806451613,3,59,1,2007,1,0,607.0,1,1,0,0,1,0,1,5,0,80.0,0,0,9600,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1083,2668.0,6,27,35.436619718309856,3,93,1,2000,1,0,0.0,1,1,1,0,0,0,0,1,0,64.0,0,0,8574,3,2,0.0,0,0,0,0,1,1,1,0,1,0,1,0,0
1084,5449.0,9,30,40.459016393442624,4,1,3,2007,2,1,1375.0,4,0,0,0,1,0,0,6,1,104.0,1,0,14418,2,2,1.0,0,0,1,1,0,0,1,0,0,0,1,0,0
1085,4659.0,7,25,33.87356321839081,2,18,3,1988,2,0,929.0,3,0,0,0,1,0,1,6,0,80.0,0,0,10400,3,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1086,2764.0,6,23,35.436619718309856,2,94,1,1995,1,0,0.0,1,1,1,0,0,0,0,1,0,63.0,0,0,15564,3,2,0.0,0,0,0,0,1,0,1,0,1,0,1,0,0
1087,4705.0,8,30,39.421052631578945,3,3,3,2005,3,1,16.0,4,0,0,0,0,1,0,6,1,101.0,1,1,13543,2,2,0.0,1,0,0,0,1,0,1,0,0,1,1,1,1
1088,1684.0,5,16,29.92105263157895,2,84,0,1950,1,0,784.0,1,1,0,0,0,0,0,5,0,50.0,0,0,6130,3,2,1.0,0,1,0,0,1,0,0,1,1,0,1,0,0
1089,945.0,2,11,29.607361963190183,2,69,1,1950,1,0,0.0,0,1,1,0,0,0,0,0,0,50.0,0,0,5925,3,0,0.0,0,1,0,0,1,1,0,0,1,0,1,0,0
1090,4158.0,7,25,33.81481481481482,2,70,1,1950,2,0,0.0,2,1,0,0,1,0,1,1,0,69.0,0,0,24090,3,2,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1
1091,3826.0,6,24,30.33225806451613,2,56,3,1953,1,0,1285.0,1,0,0,0,1,0,1,6,0,80.0,0,1,9600,3,2,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0
1092,3794.0,7,24,34.5,3,5,3,2002,2,1,0.0,1,0,0,0,1,1,0,1,1,65.0,1,0,8158,3,2,0.0,1,0,0,1,1,0,1,0,0,0,1,0,1
1093,1997.0,5,21,29.5625,2,70,1,1950,1,0,0.0,1,1,1,0,0,0,0,1,0,50.0,0,0,5220,2,1,0.0,0,0,0,0,1,1,1,0,1,0,1,0,0
1094,2300.0,5,20,28.170212765957448,2,51,1,1990,1,0,167.0,1,1,1,0,0,0,1,3,0,60.0,0,0,8172,3,0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0
1095,2807.0,6,25,30.33225806451613,2,52,2,1956,1,0,616.0,1,0,0,0,1,0,1,2,0,72.0,0,0,9000,3,2,1.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1096,2715.0,6,23,29.99099099099099,2,28,3,1978,1,0,209.0,1,0,0,0,1,1,1,5,0,74.0,0,0,7844,3,2,0.0,1,0,1,1,0,0,1,0,0,0,1,0,1
1097,2681.0,4,21,28.170212765957448,2,69,1,1950,1,0,0.0,2,1,1,0,0,0,1,1,0,60.0,0,0,9084,3,1,1.0,0,0,0,0,1,0,1,0,0,0,1,0,1
1098,1838.0,4,7,29.607361963190183,2,108,0,2000,2,0,0.0,0,1,0,0,0,0,0,0,0,60.0,0,0,10800,3,0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1
1099,3539.0,7,24,34.5,3,1,2,2006,2,1,0.0,3,1,0,0,1,0,0,1,1,74.0,1,0,8556,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1100,2651.0,5,22,29.99099099099099,2,44,1,1962,1,0,36.0,1,0,1,0,0,0,1,2,0,70.0,0,0,9100,3,2,1.0,0,0,1,1,0,0,1,0,0,0,1,0,0
1101,3912.0,5,20,30.33225806451613,2,39,1,1968,2,0,0.0,1,1,1,0,0,0,1,1,0,63.0,0,0,8668,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1102,2893.0,5,18,28.170212765957448,2,59,2,1950,1,0,1078.0,2,1,0,0,1,0,1,3,0,70.0,0,0,11767,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1103,3851.0,7,24,34.5,3,6,2,2005,2,1,712.0,3,0,0,0,1,0,0,6,1,70.0,1,0,8400,3,2,1.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1104,3147.0,8,24,36.0,3,26,3,1980,1,0,807.0,4,1,0,0,1,0,1,6,0,40.0,0,0,3874,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1105,3013.0,6,25,34.91379310344828,2,13,3,1994,2,1,705.0,1,0,0,0,1,0,0,6,0,69.0,0,0,8076,2,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1106,3687.0,7,23,30.33225806451613,2,44,1,1999,2,0,242.0,3,0,0,0,0,0,1,3,0,93.0,0,0,10090,2,2,0.0,0,0,0,1,1,0,1,0,0,1,1,0,0
1107,1920.0,4,24,28.170212765957448,2,71,1,1958,1,0,690.0,2,1,1,0,0,0,1,5,0,67.0,0,0,8877,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1108,4178.0,7,24,34.5,3,1,2,2007,2,1,56.0,1,0,0,0,1,0,0,6,1,85.0,1,1,11058,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1109,3303.0,6,25,29.607361963190183,2,103,1,2000,2,0,0.0,1,1,1,0,0,0,0,1,0,60.0,0,0,10800,3,2,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0
1110,3687.0,7,28,34.91379310344828,3,1,2,2006,2,1,0.0,3,1,0,1,1,0,0,1,1,59.0,1,0,10936,2,2,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0
1111,2598.0,6,28,34.5,3,1,3,2006,2,1,0.0,1,1,0,1,1,1,0,1,1,65.0,1,0,8461,3,2,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1
1112,2233.0,5,19,25.6231884057971,1,96,1,2004,1,0,0.0,1,1,1,0,0,0,0,1,0,60.0,0,0,7518,3,0,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1
1113,3146.0,7,28,34.91379310344828,3,6,3,2003,2,1,0.0,1,1,0,0,0,1,0,1,1,69.0,1,0,8010,2,2,0.0,1,0,0,0,1,0,1,0,0,1,1,0,1
1114,2772.0,5,25,30.33225806451613,2,41,3,1966,2,0,602.0,3,0,0,0,0,0,1,6,0,69.0,0,0,10050,2,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1115,3068.0,8,22,39.421052631578945,3,19,2,1988,2,0,248.0,4,1,0,0,1,0,1,6,0,38.0,0,0,4740,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1116,2502.0,5,20,29.607361963190183,3,81,2,1980,1,0,0.0,1,1,1,0,0,0,0,1,0,60.0,0,0,6978,3,2,0.0,0,1,0,0,1,1,0,0,1,0,1,0,0
1117,7229.0,10,30,38.604166666666664,4,6,2,2002,2,1,1282.0,4,0,0,0,1,0,0,6,1,69.0,1,0,11400,3,2,1.0,1,0,1,1,0,0,1,0,0,0,1,0,0
1118,2429.0,6,21,30.33225806451613,3,50,1,1998,2,0,708.0,1,1,0,0,1,0,1,5,0,66.0,0,0,9240,2,2,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0
1119,2575.0,7,21,31.88235294117647,2,29,1,1978,2,0,632.0,1,1,0,0,1,0,1,6,0,24.0,0,0,2304,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
1120,3128.0,5,20,35.436619718309856,2,81,1,1950,1,1,319.0,2,1,1,0,0,0,0,4,0,54.0,0,0,7223,3,2,0.0,0,0,1,0,0,1,1,0,0,0,1,0,0
1121,2482.0,6,23,31.0,2,13,1,1994,2,1,338.0,1,1,1,0,0,0,0,6,1,69.0,1,0,3612,2,2,0.0,1,0,0,0,1,0,0,0,0,0,1,0,1
1122,4182.0,7,31,33.87356321839081,3,20,2,1988,2,0,983.0,2,0,0,0,1,0,1,6,0,63.0,0,0,12680,2,2,1.0,0,0,0,1,1,0,1,0,0,0,1,0,0
1123,3339.0,7,24,34.91379310344828,2,20,1,1990,1,1,637.0,4,1,0,0,1,0,0,6,0,85.0,0,0,10176,3,2,1.0,1,0,0,0,1,0,1,0,0,0,1,0,0
1124,2441.0,5,21,34.5,2,30,1,1976,1,0,483.0,3,1,1,0,0,0,1,5,0,55.0,0,0,10780,2,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
